block,permit,name,status,spud_year,permit_year,on_chm_min,baseline_p75,deficit,x,y
e1426n2239,083-13516,JOHNSTON LOT 39 ZB84,DEP Abandoned List,1800.0,,9.48651123046875,25.39410400390625,15.9075927734375,701947.3744589181,4652030.661419966
e1426n2239,083-13535,JOHNSTON LOT 39 61,DEP Abandoned List,1800.0,,11.81451416015625,25.39410400390625,13.57958984375,701928.8259791263,4652469.3171675615
e1426n2239,083-13515,JOHNSTON LOT 39 ZB83,DEP Abandoned List,1800.0,,16.5626220703125,25.39410400390625,8.83148193359375,701857.5007779774,4652028.101630503
e1426n2239,083-13569,JOHNSTON LOT 41 ZC36,DEP Abandoned List,1800.0,,14.94073486328125,25.39410400390625,10.453369140625,701648.3907958736,4652250.854221391
e1426n2239,083-13513,JOHNSTON LOT 39 ZB73,DEP Abandoned List,1800.0,,0.0,25.39410400390625,25.39410400390625,702030.1673461978,4652124.591410995
e1426n2239,083-13512,JOHNSTON LOT 39 ZB72,DEP Abandoned List,1800.0,,20.1708984375,25.39410400390625,5.22320556640625,701944.7678455611,4652122.157959629
e1426n2239,083-13518,JOHNSTON LOT 39 ZB06,DEP Abandoned List,1800.0,,,25.39410400390625,,701874.3729280187,4652559.2256533895
e1426n2239,083-13514,JOHNSTON LOT 39 ZB82,DEP Abandoned List,1800.0,,0.0,25.39410400390625,25.39410400390625,701789.3482483339,4652010.936544436
e1426n2239,083-13554,JOHNSTON LOT 40 ZB088,DEP Abandoned List,1800.0,,0.03277587890625,25.39410400390625,25.361328125,701728.911665281,4651885.751789144
e1426n2239,083-13566,JOHNSTON LOT 41 ZC028,DEP Abandoned List,1800.0,,0.16015625,25.39410400390625,25.23394775390625,701513.0734598807,4652289.790703585
e1426n2239,083-45962,SAGE 145,DEP Abandoned List,1800.0,1901.0,16.78961181640625,25.39410400390625,8.6044921875,702766.1987410985,4649527.492534231
e1426n2239,083-13517,JOHNSTON LOT 39 ZB 85,DEP Abandoned List,1800.0,,5.93975830078125,25.39410400390625,19.454345703125,702032.7750633352,4652033.094863912
e1426n2239,083-13507,JOHNSTON LOT 39 ZB59,DEP Abandoned List,1800.0,,19.8267822265625,25.39410400390625,5.56732177734375,701851.7744211401,4652229.1941185715
e1426n2239,083-13505,JOHNSTON LOT 39 ZB49,DEP Abandoned List,1800.0,,0.16632080078125,25.39410400390625,25.227783203125,702028.7320360682,4652334.919002859
e1426n2239,083-38675,L S GREER SONS 22,DEP Orphan List,1800.0,1980.0,16.489501953125,25.39410400390625,8.90460205078125,701221.6057052547,4651168.333485026
e1426n2239,083-11908,HOWE LEASE - WARRANT 4005 32,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704214.2003420664,4650799.5847075
e1426n2239,083-07296,JOHNSTON LOT 34 ZB103,DEP Orphan List,1800.0,1988.0,0.0927734375,25.39410400390625,25.30133056640625,702633.4597330102,4651987.118238489
e1426n2239,083-11912,HOWE LEASE - WARRANT 4005 43,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704302.4254524535,4650704.5522560915
e1426n2239,083-11915,HOWE LEASE - WARRANT 4005 60,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704249.5943281704,4650843.167464185
e1426n2239,083-11907,HOWE LEASE - WARRANT 4005 31,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704182.9328780508,4650615.539622973
e1426n2239,083-11910,HOWE LEASE - WARRANT 4005 38,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704211.3960394944,4650896.966318008
e1426n2239,083-11914,HOWE LEASE - WARRANT 4005 46,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704251.7882653878,4650766.994356556
e1426n2239,083-11913,HOWE LEASE - WARRANT 4005 44,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704255.6451731992,4650633.0807503825
e1426n2239,083-07112,BISETT 96,DEP Abandoned List,1800.0,1988.0,14.70916748046875,25.39410400390625,10.6849365234375,702181.5992835432,4652125.463959711
e1426n2239,083-07124,BISETT 13,DEP Abandoned List,1800.0,1988.0,15.67852783203125,25.39410400390625,9.715576171875,702225.007336741,4652370.632262525
e1426n2239,083-07114,BISETT 85,DEP Abandoned List,1800.0,1988.0,16.06805419921875,25.39410400390625,9.3260498046875,702088.4593632856,4652025.236132727
e1426n2239,083-07297,JOHNSTON LOT 34 ZB104,DEP Orphan List,1800.0,1988.0,0.52716064453125,25.39410400390625,24.866943359375,702326.5912146489,4651861.111046798
e1426n2239,083-07130,BISETT 17,DEP Abandoned List,1800.0,1988.0,16.5626220703125,25.39410400390625,8.83148193359375,701849.626593506,4652033.878454225
e1426n2239,083-07131,BISETT 84,DEP Abandoned List,1800.0,1988.0,7.687255859375,25.39410400390625,17.70684814453125,701941.1567864835,4652036.485338452
e1426n2239,083-11911,HOWE LEASE - WARRANT 4005 40,DEP Orphan List,1800.0,1995.0,,25.39410400390625,,704305.9345701115,4650582.741989319
e1426n2239,083-57619,FOX 21,DEP Abandoned List,1800.0,,0.056243896484375,25.39410400390625,25.337860107421875,700948.7986518051,4649674.145635349
e1426n2239,083-57815,DELO KRIZ DEP 3,DEP Orphan List,1800.0,,18.11480712890625,25.39410400390625,7.279296875,702531.5419488112,4649900.964235538
e1426n2239,083-57820,DELO KRIZ DEP 10,DEP Orphan List,1800.0,,10.19671630859375,25.39410400390625,15.1973876953125,702535.664454618,4649553.246048333
e1426n2239,083-57814,DELO KRIZ DEP 6,DEP Orphan List,1800.0,,18.208984375,25.39410400390625,7.18511962890625,702460.3044442139,4649433.297685528
e1426n2239,083-57813,DELO KRIZ DEP 2,DEP Orphan List,1800.0,,5.123046875,25.39410400390625,20.27105712890625,702535.3823451052,4649795.500643405
e1426n2239,083-57812,DELO KRIZ DEP 1,DEP Orphan List,1800.0,,9.015625,25.39410400390625,16.37847900390625,702482.7678256909,4650215.180154135
e1426n2239,083-57816,DELO KRIZ DEP 7,DEP Orphan List,1800.0,,19.921875,25.39410400390625,5.47222900390625,702566.8408897948,4649390.775561999
e1426n2239,083-57818,DELO KRIZ DEP 8,DEP Orphan List,1800.0,,0.1243896484375,25.39410400390625,25.26971435546875,702359.8753670005,4649581.568487792
e1426n2239,083-57819,DELO KRIZ DEP 9,DEP Orphan List,1800.0,,18.9273681640625,25.39410400390625,6.46673583984375,702319.4103293859,4649633.756470377
e1426n2239,083-57811,DELO KRIZ DEP 5,DEP Orphan List,1800.0,,,25.39410400390625,,702480.8794823085,4649351.649014326
e1426n2239,083-57817,DELO KRIZ DEP 4,DEP Orphan List,1800.0,,19.97735595703125,25.39410400390625,5.416748046875,702530.9596266416,4649630.90247384
e1426n2239,083-57738,YOHE 1,DEP Abandoned List,1800.0,,,25.39410400390625,,700938.8367779625,4649463.720252112
e1426n2239,083-57739,RT 346 UNK 1,DEP Abandoned List,1800.0,,,25.39410400390625,,701250.6200909675,4649464.778836696
e1426n2239,083-57719,WARRANT 3496 1,DEP Abandoned List,1800.0,,,25.39410400390625,,701293.5410276,4649460.217881068
