area,block,tile,angle,at_ground_returns,pct_called_ground
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612600,8.5,92893,98.3561732315675
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612600,9.5,94456,98.59087829253832
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612600,10.5,99284,98.64932919705087
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612600,11.5,135223,98.458842060892
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612600,12.5,103525,98.57232552523544
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612600,13.5,101809,98.60719582748088
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612600,14.5,104625,98.40860215053765
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612600,15.5,109663,92.83076333859186
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612600,16.5,117100,91.62425277540564
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612600,17.5,137829,91.39078133048923
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612600,18.5,230912,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612600,19.5,188528,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,0.5,105447,96.51957855605184
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,1.5,105843,96.455126933288
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,2.5,105443,96.37908633100348
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,3.5,106432,96.34132591701744
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,4.5,106870,96.7923645550669
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,5.5,106571,97.1877902994248
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,6.5,107316,97.27720004472772
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,7.5,106635,97.61522952126413
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,8.5,102567,98.13585266216228
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,9.5,136878,98.56733733689856
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,10.5,140867,98.69167370640392
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,11.5,88571,97.81531200957424
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,12.5,90855,96.75416873039458
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,13.5,102054,95.55921374958356
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,14.5,103411,90.63252458635928
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,15.5,109725,84.66712235133288
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,16.5,116528,84.12055471646299
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,17.5,133247,85.41130381922295
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,18.5,185500,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612605,19.5,127944,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,0.5,97533,96.90258681676973
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,1.5,95057,97.16485897934923
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,2.5,93253,96.9598833281503
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,3.5,94407,97.26503331320772
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,4.5,94513,97.9822881508364
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,5.5,93471,98.2839597308256
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,6.5,86622,98.16212971300592
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,7.5,93942,98.21911392135571
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,8.5,94246,98.21106466056916
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,9.5,95153,98.17662081069436
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,10.5,115250,98.1648590021692
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,11.5,128893,98.4219468861769
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,12.5,97640,98.38385907414994
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,13.5,98157,98.03172468596227
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,14.5,94743,97.23567968082074
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,15.5,93803,91.9096404166178
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,16.5,98764,90.64740188732736
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,17.5,118582,90.6604712350947
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,18.5,205819,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612602,19.5,107652,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,0.5,106698,97.32516073403438
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,1.5,107009,97.3880701623228
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,2.5,107035,97.43168122576728
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,3.5,107750,97.35127610208816
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,4.5,107360,97.23453800298064
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,5.5,106721,97.2770120220013
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,6.5,106908,97.3126426460134
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,7.5,106845,97.08736955402686
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,8.5,133150,97.16034547502817
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,9.5,152849,97.6650157999071
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,10.5,112518,98.58778151051388
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,11.5,108560,98.78868828297716
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,12.5,109731,98.54188880079468
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,13.5,109861,98.40798827609434
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,14.5,110849,96.97967505345107
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,15.5,115872,92.99744545705606
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,16.5,125650,92.11221647433348
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,17.5,146789,91.70033176872926
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,18.5,244058,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612606,19.5,120897,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,0.5,93632,96.77033492822966
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,1.5,96384,96.78266102257636
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,2.5,97547,96.77591314955868
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,3.5,101497,97.21863700404938
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,4.5,103237,97.479585807414
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,5.5,102023,96.93598502298502
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,6.5,98651,96.8910604048616
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,7.5,99614,97.14397574638105
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,8.5,98728,97.5133700672555
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,9.5,104702,97.7545796641898
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,10.5,143424,96.93426483712628
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,11.5,109825,96.22399271568403
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,12.5,87063,96.40719938435386
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,13.5,86334,96.20080153821206
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,14.5,86983,91.34083671522022
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,15.5,89663,89.45830498644925
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,16.5,97971,90.38695124067328
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,17.5,116104,90.28801763935782
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,18.5,169032,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612603,19.5,94373,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,0.5,110043,98.76230200921458
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,1.5,107516,98.62532088247332
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,2.5,102830,98.50335505202762
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,3.5,102313,98.39903042624104
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,4.5,104310,98.7211197392388
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,5.5,99470,98.6749773801146
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,6.5,102734,98.71804855257268
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,7.5,109547,98.60060065542643
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,8.5,144038,98.42263847040364
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,9.5,108884,98.27982072664489
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,10.5,101312,98.4078885028427
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,11.5,102409,98.33901317267038
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,12.5,104198,97.873279717461
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,13.5,103837,97.24953532941052
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,14.5,104659,92.52238221270986
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,15.5,110975,89.66884433430953
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,16.5,121104,89.15064737746069
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,17.5,143294,89.24379248258825
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,18.5,260419,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG612608,19.5,11977,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,0.5,109087,99.76257482559792
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,1.5,108812,99.75646068448332
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,2.5,108304,99.75347170926284
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,3.5,110283,99.675380611699
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,4.5,110582,99.68891863051851
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,5.5,109535,99.72520199023144
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,6.5,110103,99.57403522156524
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,7.5,110422,99.424027820543
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,8.5,108638,99.39247777020933
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,9.5,111971,99.2667744326656
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,10.5,155784,99.15845016176245
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,11.5,121116,99.35351233528188
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,12.5,112741,99.26646029394809
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,13.5,112701,98.90063087284052
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,14.5,111282,98.3582250498733
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,15.5,113625,96.48580858085808
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,16.5,125238,90.59151375780516
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,17.5,142662,89.87677167010136
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,18.5,192835,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613600,19.5,209860,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,0.5,99664,98.15179001444857
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,1.5,102877,98.0063571060587
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,2.5,100611,97.92766198527
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,3.5,100747,97.4758553604574
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,4.5,100731,97.62238039928124
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,5.5,99146,97.55713795816273
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,6.5,110662,97.80231696517323
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,7.5,145696,98.29027564243356
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,8.5,114172,98.40065865536208
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,9.5,107908,98.39956259035476
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,10.5,106012,98.2181262498585
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,11.5,102413,98.51190766797184
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,12.5,101859,98.83073660648544
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,13.5,102535,98.28058711659432
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,14.5,108344,96.0228531344606
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,15.5,115403,92.1752467440188
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,16.5,129082,91.38996916688616
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,17.5,153139,89.5395686271949
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,18.5,255891,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613608,19.5,27956,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,0.5,88148,98.6794935789808
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,1.5,88867,98.5303881080716
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,2.5,88048,98.6916227512266
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,3.5,91774,98.83627171094209
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,4.5,93879,99.0114935182522
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,5.5,99755,99.11884116084408
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,6.5,103561,99.21881789476733
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,7.5,105909,99.18137268787356
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,8.5,125927,99.26306510915056
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,9.5,122692,99.36589182668796
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,10.5,111097,99.5877476439508
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,11.5,111560,99.5903549659376
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,12.5,111268,99.63241902433764
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,13.5,112411,99.71533035023263
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,14.5,113713,99.73969554932154
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,15.5,118200,99.79357021996616
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,16.5,126847,96.35229843827602
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,17.5,144919,92.62139540018909
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,18.5,203561,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613605,19.5,220266,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,0.5,91811,98.703859014715
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,1.5,94359,98.8480166173868
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,2.5,95736,98.83951700509736
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,3.5,96207,98.94706206409096
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,4.5,97714,98.91110792721616
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,5.5,98412,98.73999105800104
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,6.5,99889,98.8056742984713
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,7.5,101573,98.88356157640318
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,8.5,99414,98.88043937473596
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,9.5,113537,99.15798374098313
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,10.5,141059,99.4286078874797
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,11.5,107322,99.45118428653956
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,12.5,108569,99.30458970792768
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,13.5,109118,99.22011033926574
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,14.5,109689,99.18405674224398
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,15.5,112834,98.64579825229984
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,16.5,121231,92.62152419760622
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,17.5,138846,91.76497702490528
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,18.5,196400,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613602,19.5,200074,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,0.5,103703,98.8187419843206
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,1.5,102111,98.8630020272057
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,2.5,100765,98.7594899022478
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,3.5,98551,98.47490132012868
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,4.5,95964,98.20557709140928
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,5.5,89493,98.21885510598597
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,6.5,85830,98.2302225329139
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,7.5,88183,98.15610718619236
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,8.5,91772,97.94926557119818
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,9.5,127435,98.05704869148978
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,10.5,108119,99.0760180911773
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,11.5,101369,99.24631790784166
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,12.5,102152,99.2452423838985
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,13.5,102981,99.161981336363
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,14.5,105240,99.12770809578107
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,15.5,107320,98.39172568020872
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,16.5,115852,93.06011117632842
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,17.5,132940,91.89032646306605
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,18.5,187238,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613603,19.5,181460,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613606,0.5,102496,98.66824071183264
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613606,1.5,101072,98.9077093557068
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613606,2.5,100880,98.97601110229976
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613606,3.5,98935,98.95284782938292
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613606,4.5,99230,98.73123047465484
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613606,5.5,98740,98.70771723718858
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613606,6.5,101360,98.62273086029992
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPG613606,7.5,112508,98.48899633803818
