bbox_score,wp_id,geometry
0.9977132081985474,765,"POLYGON ((-105.0935035638982 40.02427358389444, -105.0935035638982 40.02430676853258, -105.0935439932718 40.02430676853258, -105.0935439932718 40.02427358389444, -105.0935035638982 40.02427358389444))"
0.997554361820221,765,"POLYGON ((-105.0935033970246 40.02423318293732, -105.0935033970246 40.02426687851233, -105.0935441124574 40.02426687851233, -105.0935441124574 40.02423318293732, -105.0935033970246 40.02423318293732))"
0.9970628619194032,770,"POLYGON ((-105.0929037573874 39.95481781429731, -105.0929037573874 39.95485051209046, -105.0929421315219 39.95485051209046, -105.0929421315219 39.95481781429731, -105.0929037573874 39.95481781429731))"
0.996951460838318,770,"POLYGON ((-105.0928897105002 39.95485836735718, -105.0928897105002 39.95489244808423, -105.0929302534367 39.95489244808423, -105.0929302534367 39.95485836735718, -105.0928897105002 39.95485836735718))"
0.9991130232810974,771,"POLYGON ((-105.0925781118273 40.03534075749513, -105.0925781118273 40.03538210372145, -105.0926284989203 40.03538210372145, -105.0926284989203 40.03534075749513, -105.0925781118273 40.03534075749513))"
0.998768389225006,771,"POLYGON ((-105.0925712306498 40.03528738573691, -105.0925712306498 40.03532805273781, -105.0926207596346 40.03532805273781, -105.0926207596346 40.03528738573691, -105.0925712306498 40.03528738573691))"
0.9992650151252748,787,"POLYGON ((-105.0891261959596 40.02264073509445, -105.0891261959596 40.02268370845341, -105.0891770613218 40.02268370845341, -105.0891770613218 40.02264073509445, -105.0891261959596 40.02264073509445))"
0.9989830851554872,787,"POLYGON ((-105.0890784855087 40.02260163860738, -105.0890784855087 40.02264451059526, -105.0891288135989 40.02264451059526, -105.0891288135989 40.02260163860738, -105.0890784855087 40.02260163860738))"
0.99699068069458,788,"POLYGON ((-105.0878353314247 40.03903338078181, -105.0878353314247 40.03907409652304, -105.0878835681206 40.03907409652304, -105.0878835681206 40.03903338078181, -105.0878353314247 40.03903338078181))"
0.9933898448944092,788,"POLYGON ((-105.0878049544526 40.03908012234842, -105.0878049544526 40.03911866092456, -105.0878536796391 40.03911866092456, -105.0878536796391 40.03908012234842, -105.0878049544526 40.03908012234842))"
0.9837208986282348,788,"POLYGON ((-105.0878418923488 40.03914555280883, -105.0878418923488 40.03918206022887, -105.087885644618 40.03918206022887, -105.087885644618 40.03914555280883, -105.0878418923488 40.03914555280883))"
0.993831992149353,790,"POLYGON ((-105.088964492795 40.0556220977746, -105.088964492795 40.05565454455147, -105.0890024155933 40.05565454455147, -105.0890024155933 40.0556220977746, -105.088964492795 40.0556220977746))"
0.9981176853179932,792,"POLYGON ((-105.0885542719933 40.0899031081034, -105.0885542719933 40.08993677357891, -105.088593187426 40.08993677357891, -105.088593187426 40.0899031081034, -105.0885542719933 40.0899031081034))"
0.9978116154670716,794,"POLYGON ((-105.0882068350644 40.10598664059415, -105.0882068350644 40.10602424689996, -105.0882516436352 40.10602424689996, -105.0882516436352 40.10598664059415, -105.0882068350644 40.10598664059415))"
0.9967209696769714,793,"POLYGON ((-105.0890374170928 40.10587633900903, -105.0890374170928 40.10591272322685, -105.0890819046886 40.10591272322685, -105.0890819046886 40.10587633900903, -105.0890374170928 40.10587633900903))"
0.996088981628418,793,"POLYGON ((-105.0889655450149 40.10588548176585, -105.0889655450149 40.10592711443321, -105.0890160911029 40.10592711443321, -105.0890160911029 40.10588548176585, -105.0889655450149 40.10588548176585))"
0.9974249601364136,796,"POLYGON ((-105.0894170658688 40.14181583301377, -105.0894170658688 40.14184964938983, -105.0894558152607 40.14184964938983, -105.0894558152607 40.14181583301377, -105.0894170658688 40.14181583301377))"
