OBJECTID,Well_ident,State,County,Well_name,Well_numbe,Type,Status,Latitude,Longitude,Prime_meri,Township,T_dir,Range,R_dir,Section,Qtr,Qtr_qtr,Qtr_qtr_qt,Source,Data file date,Well_info,Location_n,Other_note,x,y
100985,API:37121300910000,Pennsylvania,Venango,FISHER & YOUNG INC DR50, , ,Orphan,41.298352,-79.637312, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp, ,-79.6373120002486,41.298351999845
100986,API:37121300920000,Pennsylvania,Venango,FISHER & YOUNG INC DR51, , ,Orphan,41.298538,-79.6386, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp, ,-79.6386000002897,41.2985380003285
100987,API:37121300930000,Pennsylvania,Venango,FISHER & YOUNG INC DR52, , ,Orphan,41.298675,-79.640056, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp, ,-79.6400559999844,41.298675000351
100988,API:37121300940000,Pennsylvania,Venango,FISHER & YOUNG INC DR53, , ,Orphan,41.298538,-79.641475, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp, ,-79.6414749997714,41.2985380003285
100989,API:37121301230000,Pennsylvania,Venango,KINLEY 07-03-43 195Q, , ,Orphan,41.511276,-79.624985, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6249850001576,41.5112760000874
100990,API:37121301240000,Pennsylvania,Venango,KINLEY 07 03 43 196Q, , ,Orphan,41.511395,-79.62199, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6219899996387,41.5113950001792
100991,API:37121301260000,Pennsylvania,Venango,KINLEY 07 03 43 198Q, , ,Orphan,41.510114,-79.624894, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6248939995584,41.5101139995615
100992,API:37121301280000,Pennsylvania,Venango,KINLEY 07 03 43 202Q, , ,Orphan,41.510228,-79.622135, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6221350000302,41.510228000322
100993,API:37121301300000,Pennsylvania,Venango,KINLEY 07 03 43 204Q, , ,Orphan,41.510298,-79.619068, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6190679997883,41.5102979999528
100994,API:37121301500000,Pennsylvania,Venango,J & J CONSTRUCTION CO INC (TRANS TO 2, , ,Orphan,41.226725,-79.748456, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp, ,-79.748456000444,41.2267249999588
100995,API:37121301600000,Pennsylvania,Venango,LEWIS BLAUSER 1, , ,Orphan,41.34252,-79.601815, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Pinegrove Twp, ,-79.6018150000622,41.3425199996983
100996,API:37121301690000,Pennsylvania,Venango,WILSON (366) 40Q, , ,Orphan,41.540106,-79.523111, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5231110002724,41.5401060003916
100997,API:37121301730000,Pennsylvania,Venango,WILSON (366) 45Q, , ,Orphan,41.541314,-79.524335, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5243350000601,41.5413140003409
100998,API:37121301740000,Pennsylvania,Venango,WILSON (366) 46Q, , ,Orphan,41.537881,-79.532095, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5320949999842,41.5378810003079
100999,API:37121301750000,Pennsylvania,Venango,WILSON (366) 47Q, , ,Orphan,41.539048,-79.530361, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5303610000601,41.5390480001651
101000,API:37121301770000,Pennsylvania,Venango,WILSON (366) 51Q, , ,Orphan,41.541202,-79.530636, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5306360001513,41.5412019996726
101001,API:37121301780000,Pennsylvania,Venango,WILSON (366) 54Q, , ,Orphan,41.542636,-79.532098, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5320980001226,41.5426360001513
101002,API:37121301790000,Pennsylvania,Venango,WILSON (366) 55Q, , ,Orphan,41.544267,-79.528869, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5288689996046,41.5442669998222
101003,API:37121301810000,Pennsylvania,Venango,WILSON (366) 57Q, , ,Orphan,41.546068,-79.527533, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5275330000479,41.5460680001381
101004,API:37121301830000,Pennsylvania,Venango,WILSON (366) 59Q, , ,Orphan,41.5455,-79.529583, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5295830001553,41.545500000025
101005,API:37121301870000,Pennsylvania,Venango,WILSON (366) 63Q, , ,Orphan,41.537389,-79.521028, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5210280004418,41.5373890001023
101006,API:37121301890000,Pennsylvania,Venango,WILSON (366) 65Q, , ,Orphan,41.539333,-79.531469, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5314689998944,41.5393329998182
101007,API:37121301900000,Pennsylvania,Venango,WILSON (366) 66Q, , ,Orphan,41.540077,-79.532005, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5320050003305,41.5400769999536
101008,API:37121301920000,Pennsylvania,Venango,WILSON (366) 68Q, , ,Orphan,41.545039,-79.526035, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5260350002151,41.5450390003496
101009,API:37121301930000,Pennsylvania,Venango,WILSON (366) 69Q, , ,Orphan,41.543873,-79.524245, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5242450004064,41.5438729996393
101010,API:37121301940000,Pennsylvania,Venango,WILSON (366) 70Q, , ,Orphan,41.542775,-79.522783, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5227830004351,41.5427750002661
101011,API:37121301950000,Pennsylvania,Venango,WILSON (366) 71Q, , ,Orphan,41.545108,-79.522784, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5227839995819,41.5451079999343
101012,API:37121301960000,Pennsylvania,Venango,WILSON (366) 72Q, , ,Orphan,41.546206,-79.524428, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5244279998523,41.5462060002068
101013,API:37121301970000,Pennsylvania,Venango,WILSON (366) 73Q, , ,Orphan,41.548813,-79.522237, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5222370004372,41.5488129999201
101014,API:37121301980000,Pennsylvania,Venango,WILSON (366) 74Q, , ,Orphan,41.547372,-79.52589, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5258899998236,41.5473720000178
101015,API:37121302020000,Pennsylvania,Venango,KINLEY 225Q, , ,Orphan,41.524869,-79.615837, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6158370000775,41.5248690001043
101016,API:37121302030000,Pennsylvania,Venango,KINLEY 226Q, , ,Orphan,41.526066,-79.617233, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6172329997032,41.5260660004456
101017,API:37121302040000,Pennsylvania,Venango,KINLEY 227Q, , ,Orphan,41.52652,-79.620459, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6204590000827,41.5265199997982
101018,API:37121302050000,Pennsylvania,Venango,KINLEY 228Q, , ,Orphan,41.52637,-79.621796, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6217959996856,41.5263700000755
101019,API:37121302060000,Pennsylvania,Venango,KINLEY 229Q, , ,Orphan,41.52535,-79.623411, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6234110004173,41.5253499998027
101020,API:37121302070000,Pennsylvania,Venango,KINLEY 230Q, , ,Orphan,41.526374,-79.623379, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.623378999841,41.52637400026
101021,API:37121302080000,Pennsylvania,Venango,KINLEY 231Q, , ,Orphan,41.526356,-79.625001, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6250009999961,41.5263560003292
101022,API:37121302090000,Pennsylvania,Venango,KINLEY 232Q, , ,Orphan,41.525248,-79.624966, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6249660001807,41.5252479995955
101023,API:37121302100000,Pennsylvania,Venango,KINLEY 233Q, , ,Orphan,41.525214,-79.626446, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6264460000828,41.5252139998263
101024,API:37121302110000,Pennsylvania,Venango,KINLEY 234Q, , ,Orphan,41.526395,-79.626561, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6265609999901,41.526395000329
101025,API:37121302120000,Pennsylvania,Venango,KINLEY 235Q, , ,Orphan,41.526285,-79.628085, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6280850001226,41.526284999753
101026,API:37121302130000,Pennsylvania,Venango,KINLEY 236Q, , ,Orphan,41.527288,-79.626575, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6265749997364,41.5272880001411
101027,API:37121302140000,Pennsylvania,Venango,KINLEY 237Q, , ,Orphan,41.527555,-79.625087, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6250870003647,41.5275549998634
101028,API:37121302160000,Pennsylvania,Venango,KINLEY 239Q, , ,Orphan,41.527735,-79.621977, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6219769999386,41.5277350000703
101029,API:37121302180000,Pennsylvania,Venango,KINLEY 241Q, , ,Orphan,41.528767,-79.621983, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6219830002153,41.5287669999971
101030,API:37121302190000,Pennsylvania,Venango,KINLEY 242Q, , ,Orphan,41.528705,-79.623574, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6235739998402,41.528704999836
101031,API:37121302200000,Pennsylvania,Venango,KINLEY 243Q, , ,Orphan,41.528658,-79.625072, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.625071999673,41.5286580003665
101032,API:37121302210000,Pennsylvania,Venango,KINLEY 244Q, , ,Orphan,41.529833,-79.624932, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6249320004114,41.5298329996932
101033,API:37121302220000,Pennsylvania,Venango,KINLEY 245Q, , ,Orphan,41.52993,-79.623418, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6234179998408,41.5299299996698
101034,API:37121302230000,Pennsylvania,Venango,KINLEY 246Q, , ,Orphan,41.529939,-79.62201, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6220099996617,41.5299390000848
101035,API:37121302240000,Pennsylvania,Venango,KINLEY 247Q, , ,Orphan,41.531198,-79.623381, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6233809999331,41.531197999688
101036,API:37121302250000,Pennsylvania,Venango,KINLEY 248Q, , ,Orphan,41.530826,-79.621902, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6219020000772,41.5308259996202
101037,API:37121302260000,Pennsylvania,Venango,KINLEY 249Q, , ,Orphan,41.536685,-79.616892, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6168920001656,41.5366850000128
101038,API:37121302270000,Pennsylvania,Venango,KINLEY 250Q, , ,Orphan,41.536701,-79.615494, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6154940004477,41.5367009998513
101039,API:37121302280000,Pennsylvania,Venango,KINLEY 251Q, , ,Orphan,41.536806,-79.611995, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6119950000692,41.5368060001968
101040,API:37121302300000,Pennsylvania,Venango,KINLEY 253Q, , ,Orphan,41.525041,-79.611866, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6118660004155,41.5250409999422
101041,API:37121302310000,Pennsylvania,Venango,KINLEY 254Q, , ,Orphan,41.524922,-79.612967, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.612966999927,41.5249219998504
101042,API:37121302320000,Pennsylvania,Venango,KINLEY 255Q, , ,Orphan,41.525018,-79.614664, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6146639999436,41.5250179997809
101043,API:37121302370000,Pennsylvania,Venango,E R WALTON 3 CUBBON 73Q, , ,Orphan,41.487018,-79.580855, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.580855000258,41.4870180001806
101044,API:37121302380000,Pennsylvania,Venango,E R WALTON 3 CUBBON 72Q, , ,Orphan,41.489083,-79.587576, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5875759999324,41.4890830000804
101045,API:37121302390000,Pennsylvania,Venango,E R WALTON 2 PITHOLE 71Q, , ,Orphan,41.495121,-79.586208, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5862079997993,41.4951209997344
101046,API:37121302440000,Pennsylvania,Venango,WOIDECK 138Q, , ,Orphan,41.49287,-79.526913, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5269130002347,41.4928700002504
101047,API:37121302450000,Pennsylvania,Venango,WOIDECK 201Q, , ,Orphan,41.491826,-79.523677, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5236770002933,41.4918259997701
101048,API:37121302460000,Pennsylvania,Venango,WOIDECK 202Q, , ,Orphan,41.493203,-79.522885, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5228849997429,41.4932030003183
101049,API:37121302960000,Pennsylvania,Venango,T. R. Potts, , ,Orphan,41.550672,-79.526303, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp., ,-79.5263029999834,41.5506720002127
101050,API:37121303030000,Pennsylvania,Venango,PROPER-BALTIMORE 5Q, , ,Orphan,41.477896,-79.61093, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6109300004192,41.4778960004002
101051,API:37121303040000,Pennsylvania,Venango,PROPER-BALTIMORE 6Q, , ,Orphan,41.4792,-79.607555, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6075550003629,41.4792000002798
101052,API:37121303100000,Pennsylvania,Venango,WM BLAUSER B1, , ,Orphan,41.390742,-79.802724, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cranberry Twp, ,-79.8027240002124,41.3907420003431
101053,API:37121303450000,Pennsylvania,Venango,HAMMEL 3, , ,Orphan,41.329552,-79.588383, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Pinegrove Twp, ,-79.5883830002752,41.3295519997251
101054,API:37121303460000,Pennsylvania,Venango,HAMMEL 4, , ,Orphan,41.330581,-79.588384, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Pinegrove Twp, ,-79.5883840003213,41.3305810004129
101055,API:37121303570000,Pennsylvania,Venango,F.W. ANDREWS & COMPANY 795, , ,Orphan,41.322503,-79.582741, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Pinegrove Twp, ,-79.5827409999971,41.3225030002133
101056,API:37121303590000,Pennsylvania,Venango,MCMICHAEL M1, , ,Orphan,41.394721,-79.604956, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cranberry Twp, ,-79.6049560001193,41.3947210003739
101057,API:37121303600000,Pennsylvania,Venango,MCMICHAEL M2, , ,Orphan,41.395572,-79.604956, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cranberry Twp, ,-79.6049560001193,41.3955720000478
101058,API:37121303640000,Pennsylvania,Venango,J M CRITCHLOW 31, , ,Orphan,41.238288,-79.882873, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Clinton Twp, ,-79.8828730000889,41.2382879998913
101059,API:37121303670000,Pennsylvania,Venango,ANDREW RYBCZYK G5, , ,Orphan,41.600858,-79.5533, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5533000002947,41.600857999697
101060,API:37121303690000,Pennsylvania,Venango,ANDREW RYBCZYK G7, , ,Orphan,41.601681,-79.552934, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5529339996044,41.6016809998783
