x,y,kind
702564.5,4651343.5,not_road
702742.5,4647601.5,not_road
701665.5,4651777.5,not_road
701796.5,4647609.5,not_road
698037.5,4646505.5,not_road
703782.5,4646747.5,not_road
698590.5,4648188.5,not_road
702989.5,4651182.5,not_road
702404.5,4648832.5,not_road
703561.5,4646196.5,not_road
702187.5,4649706.5,not_road
702956.5,4650255.5,not_road
702318.5,4646592.5,not_road
702467.5,4648658.5,not_road
700845.5,4646368.5,not_road
700207.5,4651736.5,not_road
698161.5,4650996.5,not_road
698984.5,4647772.5,not_road
697387.5,4645909.5,not_road
698924.5,4650278.5,not_road
703544.5,4650384.5,not_road
704002.5,4650850.5,not_road
698880.5,4647352.5,not_road
702704.5,4650767.5,not_road
697304.5,4646365.5,not_road
703685.5,4648416.5,not_road
702714.5,4647788.5,not_road
701292.5,4650251.5,not_road
702033.5,4647448.5,not_road
697612.5,4650485.5,not_road
698111.5,4650913.5,not_road
702498.5,4651384.5,not_road
699115.5,4651051.5,not_road
699772.5,4649970.5,not_road
700592.5,4651346.5,not_road
701830.5,4647161.5,not_road
703947.5,4649811.5,not_road
700308.5,4651865.5,not_road
697322.5,4646408.5,not_road
701235.5,4648983.5,not_road
697792.5,4647920.5,not_road
698344.5,4648232.5,not_road
702985.5,4647029.5,not_road
703582.5,4651689.5,not_road
698074.5,4649761.5,not_road
699435.5,4650162.5,not_road
703315.5,4646334.5,not_road
702713.5,4651927.5,not_road
703641.5,4645785.5,not_road
698646.5,4649038.5,not_road
701254.5,4646685.5,not_road
701646.5,4646043.5,not_road
698292.5,4650571.5,not_road
702372.5,4649383.5,not_road
700801.5,4649182.5,not_road
699989.5,4650058.5,not_road
699262.5,4650933.5,not_road
697721.5,4646747.5,not_road
701741.5,4651946.5,not_road
703956.5,4646231.5,not_road
702426.5,4651247.5,not_road
701492.5,4646517.5,not_road
703000.5,4647576.5,not_road
700835.5,4649552.5,not_road
698651.5,4649531.5,not_road
697915.5,4651604.5,not_road
701160.5,4649538.5,not_road
700900.5,4646371.5,not_road
702870.5,4646493.5,not_road
702934.5,4645835.5,not_road
703994.5,4647831.5,not_road
701440.5,4646967.5,not_road
703699.5,4650592.5,not_road
697433.5,4646374.5,not_road
698639.5,4648601.5,not_road
702876.5,4649194.5,not_road
698137.5,4647648.5,not_road
702651.5,4648986.5,not_road
698921.5,4646373.5,not_road
698522.5,4649796.5,not_road
701666.5,4646708.5,not_road
703483.5,4650451.5,not_road
700357.5,4649441.5,not_road
699075.5,4650144.5,not_road
699737.5,4650849.5,not_road
697813.5,4651688.5,not_road
701597.5,4650405.5,not_road
698660.5,4645780.5,not_road
697334.5,4646042.5,not_road
701085.5,4649987.5,not_road
697977.5,4651949.5,not_road
702649.5,4647339.5,not_road
701357.5,4647453.5,not_road
703618.5,4649771.5,not_road
702471.5,4647069.5,not_road
704014.5,4651267.5,not_road
700779.5,4649470.5,not_road
697650.5,4650700.5,not_road
703106.5,4648279.5,not_road
703604.5,4651572.5,not_road
698401.5,4650619.5,not_road
704019.5,4651006.5,not_road
702889.5,4647824.5,not_road
698664.5,4649431.5,not_road
699307.5,4651196.5,not_road
703287.5,4647408.5,not_road
702008.5,4648386.5,not_road
703701.5,4649596.5,not_road
701024.5,4645934.5,not_road
701454.5,4648034.5,not_road
697863.5,4646585.5,not_road
700819.5,4650421.5,not_road
698403.5,4648422.5,not_road
703636.5,4647646.5,not_road
701549.5,4649257.5,not_road
701124.5,4650282.5,not_road
697337.5,4649942.5,not_road
701193.5,4646102.5,not_road
698925.5,4647967.5,not_road
698886.5,4647701.5,not_road
699361.5,4646406.5,not_road
700029.5,4649431.5,not_road
704066.5,4650196.5,not_road
699560.5,4651545.5,not_road
697393.5,4645860.5,not_road
697797.5,4649268.5,not_road
700029.5,4651340.5,not_road
700729.5,4651628.5,not_road
703213.5,4648685.5,not_road
698969.5,4649078.5,not_road
702051.5,4651309.5,not_road
700955.5,4646465.5,not_road
701299.5,4650813.5,not_road
698443.5,4649638.5,not_road
703572.5,4649255.5,not_road
698999.5,4651586.5,not_road
700590.5,4647819.5,not_road
704256.5,4649608.5,not_road
703097.5,4647411.5,not_road
701227.5,4650802.5,not_road
697851.5,4648224.5,not_road
699253.5,4646685.5,not_road
699146.5,4650558.5,not_road
703799.5,4651485.5,not_road
700677.5,4648997.5,not_road
703002.5,4649896.5,not_road
701648.5,4648118.5,not_road
702569.5,4646648.5,not_road
701011.5,4646216.5,not_road
698849.5,4647706.5,not_road
699791.5,4646164.5,not_road
700070.5,4647604.5,not_road
701456.5,4646146.5,not_road
703191.5,4645805.5,not_road
702491.5,4650854.5,not_road
699208.5,4651853.5,not_road
701172.5,4651970.5,not_road
704044.5,4647844.5,not_road
698194.5,4649738.5,not_road
701253.5,4646593.5,not_road
700785.5,4647323.5,not_road
704096.5,4649475.5,not_road
702637.5,4647537.5,not_road
702402.5,4647671.5,not_road
697894.5,4651548.5,not_road
703399.5,4651714.5,not_road
701614.5,4651475.5,not_road
701472.5,4647169.5,not_road
698390.5,4648176.5,not_road
697894.5,4646063.5,not_road
702205.5,4650486.5,not_road
697405.5,4651941.5,not_road
704060.5,4647157.5,not_road
701758.5,4651434.5,not_road
704067.5,4646795.5,not_road
697722.5,4647322.5,not_road
700715.5,4651207.5,not_road
700863.5,4649870.5,not_road
704158.5,4646882.5,not_road
703027.5,4651402.5,not_road
700788.5,4651588.5,not_road
697698.5,4648912.5,not_road
703490.5,4650573.5,not_road
697238.5,4651376.5,not_road
701503.5,4649176.5,not_road
701930.5,4647122.5,not_road
701972.5,4648177.5,not_road
703664.5,4650533.5,not_road
703208.5,4647901.5,not_road
697652.5,4651432.5,not_road
702810.5,4647737.5,not_road
698948.5,4649403.5,not_road
700601.5,4649897.5,not_road
703104.5,4651068.5,not_road
700674.5,4646654.5,not_road
699695.5,4649264.5,not_road
699961.5,4649625.5,not_road
703874.5,4645928.5,not_road
702162.5,4646109.5,not_road
700711.5,4651393.5,not_road
697431.5,4650143.5,not_road
698289.5,4650156.5,not_road
702963.5,4645847.5,not_road
702317.5,4651835.5,not_road
701891.5,4651609.5,not_road
702801.5,4646741.5,not_road
702398.5,4647408.5,not_road
702939.5,4649374.5,not_road
697934.5,4650178.5,not_road
702240.5,4651987.5,not_road
702290.5,4649350.5,not_road
701457.5,4648546.5,not_road
700859.5,4648023.5,not_road
700357.5,4649877.5,not_road
702292.5,4651713.5,not_road
702403.5,4650377.5,not_road
700928.5,4650602.5,not_road
697740.5,4645962.5,not_road
703521.5,4651349.5,not_road
702953.5,4647377.5,not_road
700145.5,4649059.5,not_road
701251.5,4650617.5,not_road
704035.5,4651382.5,not_road
704209.5,4648885.5,not_road
704148.5,4647111.5,not_road
700891.5,4649946.5,not_road
698769.5,4647113.5,not_road
699656.5,4650524.5,not_road
698160.5,4650138.5,not_road
703328.5,4646155.5,not_road
702652.5,4647934.5,not_road
701991.5,4648447.5,not_road
701093.5,4647597.5,not_road
702616.5,4650535.5,not_road
704180.5,4646867.5,not_road
701146.5,4651941.5,not_road
697545.5,4650354.5,not_road
704176.5,4650043.5,not_road
699300.5,4651508.5,not_road
703237.5,4646922.5,not_road
703759.5,4649079.5,not_road
700037.5,4647504.5,not_road
701327.5,4650937.5,not_road
697830.5,4645795.5,not_road
698700.5,4651872.5,not_road
698734.5,4647988.5,not_road
702190.5,4646251.5,not_road
697443.5,4646548.5,not_road
700704.5,4648083.5,not_road
703652.5,4645882.5,not_road
701257.5,4649410.5,not_road
699362.5,4649781.5,not_road
698215.5,4647658.5,not_road
697416.5,4647242.5,not_road
704003.5,4651634.5,not_road
703632.5,4648668.5,not_road
701997.5,4648123.5,not_road
701923.5,4650910.5,not_road
701134.5,4648820.5,not_road
704082.5,4645860.5,not_road
703640.5,4647026.5,not_road
700730.5,4646057.5,not_road
701611.5,4648700.5,not_road
699279.5,4645973.5,not_road
697559.5,4646833.5,not_road
702786.5,4649250.5,not_road
701154.5,4648677.5,not_road
698354.5,4649108.5,not_road
702734.5,4650122.5,not_road
701809.5,4648442.5,not_road
703778.5,4647926.5,not_road
702332.5,4646789.5,not_road
699884.5,4651054.5,not_road
699119.5,4648144.5,not_road
698890.5,4651587.5,not_road
698162.5,4647404.5,not_road
703849.5,4651915.5,not_road
701868.5,4647982.5,not_road
702016.5,4647528.5,not_road
700983.5,4649858.5,not_road
703731.5,4647642.5,not_road
699798.5,4650680.5,not_road
702496.5,4647125.5,not_road
702562.5,4650146.5,not_road
700990.5,4646779.5,not_road
702686.5,4648151.5,not_road
703026.5,4651882.5,not_road
701923.5,4646707.5,not_road
697946.5,4647272.5,not_road
702532.5,4647882.5,not_road
703839.5,4646361.5,not_road
699578.5,4646204.5,not_road
700651.5,4649201.5,not_road
702198.5,4646394.5,not_road
698349.5,4651729.5,not_road
702621.5,4648772.5,not_road
697517.5,4650327.5,not_road
699606.5,4647405.5,not_road
700755.5,4649569.5,not_road
702618.5,4650423.5,not_road
701856.5,4646727.5,not_road
702943.5,4650720.5,not_road
703508.5,4646540.5,not_road
697356.5,4647408.5,not_road
700515.5,4651843.5,not_road
699576.5,4649201.5,not_road
701919.5,4650863.5,not_road
700385.5,4646463.5,not_road
703373.5,4647248.5,not_road
702869.5,4650604.5,not_road
701829.5,4650385.5,not_road
699174.5,4645953.5,not_road
701661.5,4647028.5,not_road
697211.5,4651026.5,not_road
701256.5,4649195.5,not_road
700411.5,4648424.5,not_road
701396.5,4651148.5,not_road
700847.5,4648055.5,not_road
701451.5,4650318.5,not_road
701943.5,4645786.5,not_road
700017.5,4645867.5,not_road
700943.5,4646025.5,not_road
703777.5,4651563.5,not_road
703827.5,4650783.5,not_road
702008.5,4647582.5,not_road
699935.5,4650808.5,not_road
702105.5,4649649.5,not_road
698872.5,4646436.5,not_road
697371.5,4647500.5,not_road
700982.5,4649174.5,not_road
700968.5,4650153.5,not_road
700850.5,4649386.5,not_road
700979.5,4651186.5,not_road
702433.5,4646717.5,not_road
697736.5,4651876.5,not_road
700501.5,4651184.5,not_road
702052.5,4649524.5,not_road
698315.5,4646622.5,not_road
700560.5,4647334.5,not_road
701590.5,4646429.5,not_road
702835.5,4647702.5,not_road
703386.5,4647730.5,not_road
702727.5,4650649.5,not_road
701678.5,4647325.5,not_road
698271.5,4649316.5,not_road
699515.5,4650783.5,not_road
697265.5,4646730.5,not_road
703212.5,4649785.5,not_road
699689.5,4645937.5,not_road
701105.5,4646379.5,not_road
703083.5,4646871.5,not_road
703032.5,4645835.5,not_road
701332.5,4649230.5,not_road
699794.5,4650783.5,not_road
702285.5,4649533.5,not_road
702235.5,4651022.5,not_road
699093.5,4645768.5,not_road
701813.5,4650802.5,not_road
699427.5,4650151.5,not_road
701512.5,4646003.5,not_road
697595.5,4647912.5,not_road
700109.5,4649066.5,not_road
702676.5,4649562.5,not_road
699835.5,4650236.5,not_road
701201.5,4649093.5,not_road
700140.5,4650643.5,not_road
699470.5,4649113.5,not_road
702140.5,4648446.5,not_road
702270.5,4650259.5,not_road
704238.5,4649771.5,not_road
700551.5,4651880.5,not_road
701405.5,4646451.5,not_road
701815.5,4645834.5,not_road
702905.5,4647650.5,not_road
698135.5,4645754.5,not_road
702941.5,4646746.5,not_road
701432.5,4650840.5,not_road
701131.5,4651041.5,not_road
701655.5,4647898.5,not_road
701787.5,4650518.5,not_road
704039.5,4647331.5,not_road
701181.5,4648274.5,not_road
701618.5,4645860.5,not_road
699253.5,4646146.5,not_road
699028.5,4646803.5,not_road
697599.5,4649051.5,not_road
702557.5,4647669.5,not_road
701803.5,4650744.5,not_road
697405.5,4646258.5,not_road
699201.5,4648283.5,not_road
697804.5,4648165.5,not_road
702471.5,4646015.5,not_road
698042.5,4649144.5,not_road
699386.5,4646574.5,not_road
698375.5,4647363.5,not_road
702299.5,4651125.5,not_road
703617.5,4649434.5,not_road
698400.5,4648233.5,not_road
697990.5,4650360.5,not_road
701245.5,4649698.5,not_road
699081.5,4646558.5,not_road
700668.5,4646507.5,not_road
702115.5,4647074.5,not_road
700185.5,4650541.5,not_road
700231.5,4646678.5,not_road
697646.5,4651457.5,not_road
703361.5,4649554.5,not_road
698077.5,4650211.5,not_road
697322.5,4650498.5,not_road
698723.5,4648949.5,not_road
702875.5,4646558.5,not_road
702143.5,4650321.5,not_road
698311.5,4646253.5,not_road
697615.5,4648397.5,not_road
699216.5,4649705.5,not_road
697658.5,4649959.5,not_road
700287.5,4649616.5,not_road
703906.5,4651511.5,not_road
703636.5,4649200.5,not_road
698489.5,4649933.5,not_road
702341.5,4650616.5,not_road
698382.5,4649883.5,not_road
698308.5,4650328.5,not_road
698492.5,4651475.5,not_road
701002.5,4650333.5,not_road
698314.5,4647745.5,not_road
700270.5,4649405.5,not_road
700127.5,4651938.5,not_road
699384.5,4651371.5,not_road
701952.5,4651693.5,not_road
701491.5,4650166.5,not_road
702295.5,4650907.5,not_road
702744.5,4650945.5,not_road
697922.5,4649225.5,not_road
704099.5,4651343.5,not_road
699061.5,4647988.5,not_road
698295.5,4647589.5,not_road
704090.5,4651137.5,not_road
697621.5,4645839.5,not_road
699761.5,4649442.5,not_road
699024.5,4646780.5,not_road
697347.5,4648480.5,not_road
700548.5,4646550.5,not_road
703375.5,4648560.5,not_road
700052.5,4650010.5,not_road
697244.5,4646421.5,not_road
701349.5,4646386.5,not_road
700822.5,4647804.5,not_road
702259.5,4651244.5,not_road
702665.5,4647220.5,not_road
703884.5,4646792.5,not_road
700303.5,4647947.5,not_road
703532.5,4648563.5,not_road
701979.5,4647875.5,not_road
703846.5,4647761.5,not_road
700180.5,4651307.5,not_road
701410.5,4651000.5,not_road
703918.5,4650256.5,not_road
704066.5,4649050.5,not_road
700898.5,4649562.5,not_road
702873.5,4648190.5,not_road
703741.5,4650679.5,not_road
701837.5,4646963.5,not_road
701654.5,4650642.5,not_road
703025.5,4646795.5,not_road
701301.5,4651345.5,not_road
701893.5,4646051.5,not_road
701646.5,4646677.5,not_road
699336.5,4648273.5,not_road
697817.5,4649465.5,not_road
702907.5,4646282.5,not_road
700782.5,4646252.5,not_road
698711.5,4646219.5,not_road
703430.5,4646492.5,not_road
697343.5,4650372.5,not_road
697375.5,4646951.5,not_road
699235.5,4649996.5,not_road
703129.5,4649625.5,not_road
698467.5,4648378.5,not_road
702304.5,4648698.5,not_road
701091.5,4646489.5,not_road
700249.5,4650918.5,not_road
704186.5,4648259.5,not_road
698741.5,4647253.5,not_road
703709.5,4649255.5,not_road
702757.5,4646431.5,not_road
699726.5,4650994.5,not_road
702250.5,4651052.5,not_road
701660.5,4647345.5,not_road
701933.5,4649643.5,not_road
698111.5,4647661.5,not_road
701828.5,4647243.5,not_road
702606.5,4651771.5,not_road
704204.5,4647583.5,not_road
703713.5,4646269.5,not_road
698966.5,4646836.5,not_road
703735.5,4649005.5,not_road
703912.5,4649027.5,not_road
704163.5,4650317.5,not_road
697644.5,4651811.5,not_road
701804.5,4650796.5,not_road
702962.5,4647113.5,not_road
698924.5,4649888.5,not_road
697880.5,4647635.5,not_road
702506.5,4649215.5,not_road
702841.5,4650782.5,not_road
697921.5,4649873.5,not_road
703555.5,4648206.5,not_road
700949.5,4648160.5,not_road
697681.5,4649517.5,not_road
703232.5,4647749.5,not_road
698362.5,4651418.5,not_road
700568.5,4647835.5,not_road
697864.5,4647517.5,not_road
703350.5,4647489.5,not_road
701883.5,4650212.5,not_road
700484.5,4650430.5,not_road
700386.5,4649263.5,not_road
697535.5,4651600.5,not_road
704095.5,4650095.5,not_road
702392.5,4646500.5,not_road
701541.5,4646782.5,not_road
703970.5,4646152.5,not_road
701237.5,4651825.5,not_road
698330.5,4647978.5,not_road
700697.5,4651650.5,not_road
703051.5,4646238.5,not_road
703992.5,4647585.5,not_road
700159.5,4650543.5,not_road
700558.5,4646725.5,not_road
703118.5,4649380.5,not_road
701280.5,4647048.5,not_road
701705.5,4649777.5,not_road
702509.5,4650587.5,not_road
704151.5,4648939.5,not_road
704016.5,4647730.5,not_road
701971.5,4650609.5,not_road
700409.5,4648737.5,not_road
699262.5,4649327.5,not_road
702219.5,4648827.5,not_road
698910.5,4651900.5,not_road
699567.5,4651804.5,not_road
700546.5,4648826.5,not_road
699709.5,4649540.5,not_road
700491.5,4651568.5,not_road
697227.5,4650222.5,not_road
698138.5,4649854.5,not_road
697770.5,4648036.5,not_road
702793.5,4650698.5,not_road
698516.5,4646926.5,not_road
697608.5,4647694.5,not_road
701946.5,4648159.5,not_road
699402.5,4647557.5,not_road
700880.5,4647850.5,not_road
702134.5,4650728.5,not_road
701534.5,4650398.5,not_road
699459.5,4649648.5,not_road
702918.5,4647093.5,not_road
699533.5,4646723.5,not_road
702130.5,4650442.5,not_road
701530.5,4646087.5,not_road
700479.5,4649213.5,not_road
702513.5,4650867.5,not_road
698144.5,4650224.5,not_road
702446.5,4651933.5,not_road
700668.5,4650928.5,not_road
701126.5,4645990.5,not_road
699863.5,4651072.5,not_road
704150.5,4646627.5,not_road
698969.5,4647880.5,not_road
704232.5,4648202.5,not_road
702280.5,4646489.5,not_road
703801.5,4646894.5,not_road
702044.5,4648763.5,not_road
699299.5,4648285.5,not_road
700254.5,4645816.5,not_road
702470.5,4646344.5,not_road
699946.5,4649900.5,not_road
697967.5,4650479.5,not_road
700864.5,4651772.5,not_road
704240.5,4649224.5,not_road
700473.5,4648117.5,not_road
701251.5,4647808.5,not_road
704260.5,4645768.5,not_road
697696.5,4650652.5,not_road
699373.5,4648889.5,not_road
698103.5,4647532.5,not_road
700291.5,4651419.5,not_road
701791.5,4650360.5,not_road
699948.5,4647398.5,not_road
702037.5,4647562.5,not_road
702096.5,4650738.5,not_road
700367.5,4649348.5,not_road
702012.5,4649941.5,not_road
702951.5,4645811.5,not_road
700342.5,4650357.5,not_road
702757.5,4648053.5,not_road
702568.5,4647271.5,not_road
703122.5,4648115.5,not_road
699884.5,4651871.5,not_road
702753.5,4651665.5,not_road
702606.5,4645812.5,not_road
701875.5,4647553.5,not_road
700492.5,4649963.5,not_road
697877.5,4646105.5,not_road
700220.5,4650113.5,not_road
702001.5,4648073.5,not_road
702085.5,4646294.5,not_road
701833.5,4648987.5,not_road
702646.5,4651630.5,not_road
700233.5,4649519.5,not_road
698946.5,4646427.5,not_road
702088.5,4649534.5,not_road
699631.5,4646516.5,not_road
701234.5,4651812.5,not_road
698920.5,4648069.5,not_road
704217.5,4651068.5,not_road
700326.5,4649315.5,not_road
703274.5,4648637.5,not_road
701723.5,4647594.5,not_road
703397.5,4647454.5,not_road
700432.5,4650475.5,not_road
699415.5,4647633.5,not_road
703446.5,4647827.5,not_road
699379.5,4651903.5,not_road
701356.5,4647660.5,not_road
702844.5,4648625.5,not_road
701046.5,4650793.5,not_road
704028.5,4650374.5,not_road
702852.5,4651986.5,not_road
702309.5,4650948.5,not_road
703278.5,4650521.5,not_road
698903.5,4651235.5,not_road
697537.5,4650673.5,not_road
697366.5,4646468.5,not_road
700064.5,4651535.5,not_road
701159.5,4650141.5,not_road
700353.5,4650458.5,not_road
700900.5,4647028.5,not_road
703869.5,4646342.5,not_road
704077.5,4646202.5,not_road
703032.5,4646657.5,not_road
697324.5,4646601.5,not_road
697353.5,4648202.5,not_road
697339.5,4646473.5,not_road
702934.5,4649980.5,not_road
700358.5,4649185.5,not_road
702588.5,4649920.5,not_road
699804.5,4651113.5,not_road
702065.5,4651626.5,not_road
700259.5,4647762.5,not_road
702175.5,4650570.5,not_road
704084.5,4649899.5,not_road
700146.5,4648111.5,not_road
702743.5,4650347.5,not_road
701504.5,4651436.5,not_road
701558.5,4646894.5,not_road
699315.5,4649588.5,not_road
703986.5,4650745.5,not_road
699593.5,4649370.5,not_road
698592.5,4647688.5,not_road
697473.5,4650626.5,not_road
700038.5,4650741.5,not_road
702895.5,4651998.5,not_road
702572.5,4648128.5,not_road
699312.5,4651903.5,not_road
698582.5,4648057.5,not_road
702234.5,4650320.5,not_road
701411.5,4650034.5,not_road
699188.5,4648872.5,not_road
698006.5,4650896.5,not_road
698430.5,4647428.5,not_road
703273.5,4646641.5,not_road
704201.5,4649332.5,not_road
702020.5,4647201.5,not_road
702946.5,4647228.5,not_road
703515.5,4645767.5,not_road
697837.5,4650547.5,not_road
702195.5,4648502.5,not_road
699416.5,4646056.5,not_road
701477.5,4650884.5,not_road
697365.5,4649835.5,not_road
703628.5,4648190.5,not_road
702883.5,4651461.5,not_road
702932.5,4650204.5,not_road
697258.5,4648794.5,not_road
703951.5,4648553.5,not_road
703660.5,4649129.5,not_road
697601.5,4646906.5,not_road
702365.5,4646241.5,not_road
704026.5,4648453.5,not_road
699335.5,4646936.5,not_road
699885.5,4649089.5,not_road
699304.5,4649405.5,not_road
698292.5,4651717.5,not_road
700204.5,4646891.5,not_road
700066.5,4651457.5,not_road
697249.5,4646621.5,not_road
702263.5,4651015.5,not_road
703195.5,4647162.5,not_road
703301.5,4645871.5,not_road
699092.5,4648553.5,not_road
698868.5,4647212.5,not_road
701715.5,4646379.5,not_road
697657.5,4646287.5,not_road
697891.5,4651337.5,not_road
699346.5,4651380.5,not_road
697330.5,4650299.5,not_road
703292.5,4645779.5,not_road
700653.5,4647890.5,not_road
700180.5,4650828.5,not_road
700159.5,4649630.5,not_road
701449.5,4651924.5,not_road
702312.5,4649357.5,not_road
698461.5,4648244.5,not_road
700267.5,4649486.5,not_road
700802.5,4650799.5,not_road
703409.5,4651564.5,not_road
701238.5,4651415.5,not_road
697306.5,4647754.5,not_road
698231.5,4651693.5,not_road
698663.5,4647037.5,not_road
703118.5,4649974.5,not_road
701077.5,4648929.5,not_road
704216.5,4649144.5,not_road
700659.5,4646155.5,not_road
697527.5,4646783.5,not_road
699319.5,4647314.5,not_road
703260.5,4646933.5,not_road
703573.5,4646656.5,not_road
701086.5,4647235.5,not_road
697961.5,4647512.5,not_road
697493.5,4646039.5,not_road
697990.5,4649716.5,not_road
698346.5,4651582.5,not_road
699158.5,4648888.5,not_road
701748.5,4649599.5,not_road
702177.5,4651745.5,not_road
698074.5,4646064.5,not_road
703205.5,4645891.5,not_road
700954.5,4649097.5,not_road
700656.5,4647428.5,not_road
704062.5,4646076.5,not_road
700787.5,4649026.5,not_road
700880.5,4650844.5,not_road
697946.5,4651289.5,not_road
700425.5,4651623.5,not_road
702255.5,4651588.5,not_road
702888.5,4646403.5,not_road
703527.5,4647602.5,not_road
700922.5,4649429.5,not_road
701165.5,4645995.5,not_road
703146.5,4648823.5,not_road
697285.5,4646148.5,not_road
700628.5,4647478.5,not_road
703187.5,4650628.5,not_road
697946.5,4647638.5,not_road
698377.5,4645948.5,not_road
698844.5,4649550.5,not_road
698751.5,4649521.5,not_road
701229.5,4650453.5,not_road
700150.5,4646136.5,not_road
702052.5,4650539.5,not_road
701405.5,4646959.5,not_road
701167.5,4647885.5,not_road
702840.5,4649081.5,not_road
701039.5,4647689.5,not_road
700614.5,4646461.5,not_road
702531.5,4651682.5,not_road
699740.5,4651725.5,not_road
702627.5,4648497.5,not_road
699738.5,4651045.5,not_road
704163.5,4646853.5,not_road
700991.5,4648214.5,not_road
702301.5,4647976.5,not_road
701883.5,4647116.5,not_road
700031.5,4650462.5,not_road
702662.5,4649000.5,not_road
698812.5,4649457.5,not_road
701593.5,4647984.5,not_road
704188.5,4648209.5,not_road
699021.5,4651879.5,not_road
697898.5,4650726.5,not_road
702188.5,4650460.5,not_road
703516.5,4649616.5,not_road
700064.5,4645764.5,not_road
698697.5,4649049.5,not_road
703779.5,4649932.5,not_road
697309.5,4646700.5,not_road
702382.5,4646083.5,not_road
698035.5,4650164.5,not_road
700759.5,4651159.5,not_road
701736.5,4650609.5,not_road
703693.5,4648674.5,not_road
699900.5,4651984.5,not_road
697367.5,4647495.5,not_road
699502.5,4650640.5,not_road
702073.5,4648807.5,not_road
698690.5,4649990.5,not_road
697350.5,4650483.5,not_road
702180.5,4649254.5,not_road
697837.5,4647735.5,not_road
703258.5,4649205.5,not_road
698244.5,4647616.5,not_road
700573.5,4647305.5,not_road
700734.5,4649036.5,not_road
701495.5,4648251.5,not_road
699566.5,4651794.5,not_road
697470.5,4650913.5,not_road
702961.5,4650331.5,not_road
702106.5,4648403.5,not_road
704201.5,4645987.5,not_road
702571.5,4651198.5,not_road
700407.5,4651828.5,not_road
698539.5,4647970.5,not_road
701057.5,4646490.5,not_road
698548.5,4649022.5,not_road
701197.5,4647159.5,not_road
699226.5,4647581.5,not_road
702574.5,4651823.5,not_road
699989.5,4649921.5,not_road
702312.5,4647542.5,not_road
700138.5,4649686.5,not_road
703006.5,4648330.5,not_road
698385.5,4648770.5,not_road
703789.5,4647939.5,not_road
699750.5,4646314.5,not_road
700022.5,4646599.5,not_road
697628.5,4649947.5,not_road
702263.5,4649181.5,not_road
699200.5,4651463.5,not_road
698917.5,4646984.5,not_road
701856.5,4651760.5,not_road
699196.5,4649201.5,not_road
703643.5,4646490.5,not_road
697247.5,4646197.5,not_road
700656.5,4646016.5,not_road
702168.5,4651252.5,not_road
697471.5,4647509.5,not_road
698834.5,4648272.5,not_road
704112.5,4646964.5,not_road
703940.5,4646719.5,not_road
700479.5,4649271.5,not_road
698964.5,4648252.5,not_road
702604.5,4647379.5,not_road
697552.5,4651051.5,not_road
701453.5,4648171.5,not_road
703944.5,4649464.5,not_road
699976.5,4649711.5,not_road
702930.5,4649083.5,not_road
698673.5,4651896.5,not_road
701938.5,4648184.5,not_road
700429.5,4645964.5,not_road
701364.5,4649018.5,not_road
703195.5,4649129.5,not_road
701779.5,4649115.5,not_road
699995.5,4651157.5,not_road
702135.5,4648623.5,not_road
700455.5,4646469.5,not_road
701732.5,4646516.5,not_road
701826.5,4645842.5,not_road
698954.5,4650954.5,not_road
697362.5,4646899.5,not_road
702146.5,4648861.5,not_road
703641.5,4650414.5,not_road
702259.5,4650809.5,not_road
699958.5,4649113.5,not_road
701397.5,4648718.5,not_road
701542.5,4648531.5,not_road
700254.5,4651405.5,not_road
704087.5,4646509.5,not_road
702801.5,4650804.5,not_road
697728.5,4645954.5,not_road
699276.5,4646005.5,not_road
697237.5,4646310.5,not_road
700054.5,4650143.5,not_road
701417.5,4649862.5,not_road
703042.5,4647133.5,not_road
702003.5,4648340.5,not_road
700503.5,4645862.5,not_road
698271.5,4651225.5,not_road
701710.5,4648297.5,not_road
703197.5,4648757.5,not_road
700300.5,4651557.5,not_road
699874.5,4649304.5,not_road
699583.5,4651304.5,not_road
697938.5,4647262.5,not_road
702279.5,4651237.5,not_road
698404.5,4645908.5,not_road
700094.5,4650116.5,not_road
704094.5,4649259.5,not_road
698357.5,4650064.5,not_road
700643.5,4649893.5,not_road
700252.5,4647593.5,not_road
697475.5,4651524.5,not_road
701015.5,4651059.5,not_road
699395.5,4651305.5,not_road
702233.5,4645842.5,not_road
701348.5,4647897.5,not_road
699924.5,4646124.5,not_road
697771.5,4647795.5,not_road
702143.5,4647678.5,not_road
697226.5,4646461.5,not_road
700617.5,4647499.5,not_road
700449.5,4649146.5,not_road
697452.5,4647856.5,not_road
701681.5,4649537.5,not_road
697799.5,4651130.5,not_road
697526.5,4647366.5,not_road
702636.5,4651807.5,not_road
700894.5,4651490.5,not_road
704116.5,4650461.5,not_road
701746.5,4650676.5,not_road
702290.5,4647249.5,not_road
697219.5,4647365.5,not_road
697483.5,4650552.5,not_road
701230.5,4650796.5,not_road
699145.5,4649838.5,not_road
703325.5,4648682.5,not_road
697535.5,4647536.5,not_road
697514.5,4650373.5,not_road
697482.5,4647645.5,not_road
701412.5,4649304.5,not_road
702950.5,4651514.5,not_road
699476.5,4646786.5,not_road
698217.5,4647870.5,not_road
697947.5,4650234.5,not_road
703372.5,4649217.5,not_road
703603.5,4647930.5,not_road
699410.5,4650290.5,not_road
703226.5,4651518.5,not_road
703213.5,4646968.5,not_road
